sourceDomainId	actions	targetDomainId	databases	type	drugbankId	uniprotId
drugbank.DB02309		ATIC	DrugBank	DrugHasTarget	DB02309	P31939
drugbank.DB02309		HPRT1	DrugBank	DrugHasTarget	DB02309	P00492
drugbank.DB02310		METAP2	DrugBank	DrugHasTarget	DB02310	P50579
drugbank.DB02311		FKBP1A	DrugBank	DrugHasTarget	DB02311	P62942
drugbank.DB02312			DrugBank	DrugHasTarget	DB02312	P11546
drugbank.DB02313			DrugBank	DrugHasTarget	DB02313	P04936
drugbank.DB02314			DrugBank	DrugHasTarget	DB02314	P22188
drugbank.DB02314			DrugBank	DrugHasTarget	DB02314	P14900
drugbank.DB02315		PDE2A	DrugBank	DrugHasTarget	DB02315	O00408
drugbank.DB02315		HCN2	DrugBank	DrugHasTarget	DB02315	Q9UL51
drugbank.DB02315		PRKAR1A	DrugBank	DrugHasTarget	DB02315	P10644
drugbank.DB02316			DrugBank	DrugHasTarget	DB02316	P0A6R0
drugbank.DB02317			DrugBank	DrugHasTarget	DB02317	P71447
drugbank.DB02318		MAN2A1	DrugBank	DrugHasTarget	DB02318	Q16706
drugbank.DB02319			DrugBank	DrugHasTarget	DB02319	Q46856
drugbank.DB02320		PYGM	DrugBank	DrugHasTarget	DB02320	P11217
drugbank.DB02321			DrugBank	DrugHasTarget	DB02321	O34667
drugbank.DB02322		CCL5	DrugBank	DrugHasTarget	DB02322	P13501
drugbank.DB02323		HSD17B1	DrugBank	DrugHasTarget	DB02323	P14061
drugbank.DB02324			DrugBank	DrugHasTarget	DB02324	P03176
drugbank.DB02326		MMP8	DrugBank	DrugHasTarget	DB02326	P22894
drugbank.DB02327			DrugBank	DrugHasTarget	DB02327	P27696
drugbank.DB02327			DrugBank	DrugHasTarget	DB02327	Q65CX5
drugbank.DB02327			DrugBank	DrugHasTarget	DB02327	Q9RME2
drugbank.DB02328		CTH	DrugBank	DrugHasTarget	DB02328	P32929
drugbank.DB02329			DrugBank	DrugHasTarget	DB02329	P19992
drugbank.DB02331			DrugBank	DrugHasTarget	DB02331	P26663
drugbank.DB02332			DrugBank	DrugHasTarget	DB02332	P12676
drugbank.DB02333			DrugBank	DrugHasTarget	DB02333	Q02169
drugbank.DB02333			DrugBank	DrugHasTarget	DB02333	P16088
drugbank.DB02333			DrugBank	DrugHasTarget	DB02333	P28248
drugbank.DB02333			DrugBank	DrugHasTarget	DB02333	P9WNS5
drugbank.DB02333			DrugBank	DrugHasTarget	DB02333	P06968
drugbank.DB02334			DrugBank	DrugHasTarget	DB02334	Q97E82
drugbank.DB02335		NOS3	DrugBank	DrugHasTarget	DB02335	P29474
drugbank.DB02336		SRC	DrugBank	DrugHasTarget	DB02336	P12931
drugbank.DB02337		BHMT	DrugBank	DrugHasTarget	DB02337	Q93088
drugbank.DB02338		TXNRD1	DrugBank	DrugHasTarget	DB02338	Q16881
drugbank.DB02338			DrugBank	DrugHasTarget	DB02338	P11411
drugbank.DB02338			DrugBank	DrugHasTarget	DB02338	Q01782
drugbank.DB02338			DrugBank	DrugHasTarget	DB02338	Q07982
drugbank.DB02338		DPYD	DrugBank	DrugHasTarget	DB02338	Q12882
drugbank.DB02338		AASS	DrugBank	DrugHasTarget	DB02338	Q9UDR5
drugbank.DB02339			DrugBank	DrugHasTarget	DB02339	P33247
drugbank.DB02340		F13A1	DrugBank	DrugHasTarget	DB02340	P00488
drugbank.DB02341		CELA1	DrugBank	DrugHasTarget	DB02341	Q9UNI1
drugbank.DB02341		ELANE	DrugBank	DrugHasTarget	DB02341	P08246
drugbank.DB02342		HIF1A	DrugBank	DrugHasTarget	DB02342	Q16665
drugbank.DB02342		COMT	DrugBank	DrugHasTarget	DB02342	P21964
drugbank.DB02342		CYP1A1	DrugBank	DrugHasTarget	DB02342	P04798
drugbank.DB02342		CYP1B1	DrugBank	DrugHasTarget	DB02342	Q16678
drugbank.DB02342		CYP19A1	DrugBank	DrugHasTarget	DB02342	P11511
drugbank.DB02343			DrugBank	DrugHasTarget	DB02343	P83788
drugbank.DB02343			DrugBank	DrugHasTarget	DB02343	Q8Y7N7
drugbank.DB02343		ACHE	DrugBank	DrugHasTarget	DB02343	P22303
drugbank.DB02345		CAMP	DrugBank	DrugHasTarget	DB02345	P49913
drugbank.DB02345		NME1	DrugBank	DrugHasTarget	DB02345	P15531
drugbank.DB02345			DrugBank	DrugHasTarget	DB02345	P07658
drugbank.DB02345			DrugBank	DrugHasTarget	DB02345	P77444
drugbank.DB02346			DrugBank	DrugHasTarget	DB02346	Q55793
drugbank.DB02347		GRIA2	DrugBank	DrugHasTarget	DB02347	P42262
drugbank.DB02348		PYGM	DrugBank	DrugHasTarget	DB02348	P11217
drugbank.DB02350		MMP3	DrugBank	DrugHasTarget	DB02350	P08254
drugbank.DB02352		MAPK14	DrugBank	DrugHasTarget	DB02352	Q16539
drugbank.DB02352		LTA4H	DrugBank	DrugHasTarget	DB02352	P09960
drugbank.DB02353		CCL5	DrugBank	DrugHasTarget	DB02353	P13501
drugbank.DB02354		PRSS1	DrugBank	DrugHasTarget	DB02354	P07477
drugbank.DB02355			DrugBank	DrugHasTarget	DB02355	O32393
drugbank.DB02358		MTHFD1	DrugBank	DrugHasTarget	DB02358	P11586
drugbank.DB02359		HSP90AA1	DrugBank	DrugHasTarget	DB02359	P07900
drugbank.DB02360		CTSG	DrugBank	DrugHasTarget	DB02360	P08311
drugbank.DB02361			DrugBank	DrugHasTarget	DB02361	P37700
drugbank.DB02362	substrate		DrugBank	DrugHasTarget	DB02362	P00438
drugbank.DB02362	substrate		DrugBank	DrugHasTarget	DB02362	P20586
drugbank.DB02363			DrugBank	DrugHasTarget	DB02363	P43876
drugbank.DB02363		RNASE1	DrugBank	DrugHasTarget	DB02363	P07998
drugbank.DB02363			DrugBank	DrugHasTarget	DB02363	P0ABQ4
drugbank.DB02364			DrugBank	DrugHasTarget	DB02364	P0ADA1
drugbank.DB02365			DrugBank	DrugHasTarget	DB02365	P02941
drugbank.DB02365			DrugBank	DrugHasTarget	DB02365	P52700
drugbank.DB02366		PRSS1	DrugBank	DrugHasTarget	DB02366	P07477
drugbank.DB02367		MMP3	DrugBank	DrugHasTarget	DB02367	P08254
drugbank.DB02368			DrugBank	DrugHasTarget	DB02368	Q8P8J2
drugbank.DB02370			DrugBank	DrugHasTarget	DB02370	Q9X1K9
drugbank.DB02371		C1S	DrugBank	DrugHasTarget	DB02371	P09871
drugbank.DB02373		FHIT	DrugBank	DrugHasTarget	DB02373	P49789
drugbank.DB02374			DrugBank	DrugHasTarget	DB02374	P07986
drugbank.DB02375		PIK3CG	DrugBank	DrugHasTarget	DB02375	P48736
drugbank.DB02375		JAK1	DrugBank	DrugHasTarget	DB02375	P23458
drugbank.DB02376		LCT	DrugBank	DrugHasTarget	DB02376	P09848
drugbank.DB02377			DrugBank	DrugHasTarget	DB02377	Q9X1T2
drugbank.DB02377		PNP	DrugBank	DrugHasTarget	DB02377	P00491
drugbank.DB02377			DrugBank	DrugHasTarget	DB02377	P45563
drugbank.DB02377			DrugBank	DrugHasTarget	DB02377	P0A9M5
drugbank.DB02377	inhibitor	GCH1	DrugBank	DrugHasTarget	DB02377	P30793
drugbank.DB02378		BACE1	DrugBank	DrugHasTarget	DB02378	P56817
drugbank.DB02379		PYGM	DrugBank	DrugHasTarget	DB02379	P11217
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P15587
drugbank.DB02379		GCK	DrugBank	DrugHasTarget	DB02379	P35557
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P06971
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q9ZB17
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q79G13
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P0A6V8
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	O82839
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q9HYN5
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q9KG76
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q9WXN1
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q8GJ44
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	O07653
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P14090
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P0C2S5
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P0AEE5
drugbank.DB02379		GLT6D1	DrugBank	DrugHasTarget	DB02379	Q7Z4J2
drugbank.DB02379		GNPDA1	DrugBank	DrugHasTarget	DB02379	P46926
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P36924
drugbank.DB02379		NUDT9	DrugBank	DrugHasTarget	DB02379	Q9BW91
drugbank.DB02379		SMARCA5	DrugBank	DrugHasTarget	DB02379	O60264
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P26827
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P01552
drugbank.DB02379		AMY1A	DrugBank	DrugHasTarget	DB02379	P04745
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P00490
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P69178
drugbank.DB02379		NCAN	DrugBank	DrugHasTarget	DB02379	O14594
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P23904
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P13650
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P00692
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P29957
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q54331
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q46079
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P0AC38
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	O85465
drugbank.DB02379		LCTL	DrugBank	DrugHasTarget	DB02379	Q6UWM7
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q9ZEU2
drugbank.DB02379		AMY2A	DrugBank	DrugHasTarget	DB02379	P04746
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	O34974
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P54583
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P23905
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P23827
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P17802
drugbank.DB02379		KRTAP5-2	DrugBank	DrugHasTarget	DB02379	Q701N4
drugbank.DB02379		SIGLEC1	DrugBank	DrugHasTarget	DB02379	Q9BZZ2
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P38940
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q60037
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P26466
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q26609
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q60053
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P40943
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P30920
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P02943
drugbank.DB02379		MB	DrugBank	DrugHasTarget	DB02379	P02144
drugbank.DB02379		LGALS2	DrugBank	DrugHasTarget	DB02379	P05162
drugbank.DB02379		PTGS1	DrugBank	DrugHasTarget	DB02379	P23219
drugbank.DB02379		HK1	DrugBank	DrugHasTarget	DB02379	P19367
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q9RX51
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P00691
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q7WT42
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P07986
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q48436
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P05618
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P49302
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P37700
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q7SI98
drugbank.DB02379		LGALS7	DrugBank	DrugHasTarget	DB02379	P47929
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P01556
drugbank.DB02379		KRTAP5-3	DrugBank	DrugHasTarget	DB02379	Q6L8H2
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q57366
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P23340
drugbank.DB02379		AMY2B	DrugBank	DrugHasTarget	DB02379	P19961
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P94622
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q08751
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P26221
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P10844
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q47644
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P04958
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P24300
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P19571
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P13507
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P37698
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	Q07982
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P12528
drugbank.DB02379		SFTPD	DrugBank	DrugHasTarget	DB02379	P35247
drugbank.DB02379		IFNB1	DrugBank	DrugHasTarget	DB02379	P01574
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P0AEX9
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P0AEK4
drugbank.DB02379			DrugBank	DrugHasTarget	DB02379	P0C2S2
drugbank.DB02381		ARG1	DrugBank	DrugHasTarget	DB02381	P05089
drugbank.DB02382			DrugBank	DrugHasTarget	DB02382	Q05603
drugbank.DB02382			DrugBank	DrugHasTarget	DB02382	P9WJJ7
drugbank.DB02384			DrugBank	DrugHasTarget	DB02384	P31992
drugbank.DB02386		LAP3	DrugBank	DrugHasTarget	DB02386	P28838
drugbank.DB02386			DrugBank	DrugHasTarget	DB02386	Q01693
drugbank.DB02388		MAPK10	DrugBank	DrugHasTarget	DB02388	P53779
drugbank.DB02391		PNP	DrugBank	DrugHasTarget	DB02391	P00491
drugbank.DB02393		PFKFB1	DrugBank	DrugHasTarget	DB02393	P16118
drugbank.DB02394			DrugBank	DrugHasTarget	DB02394	P30920
drugbank.DB02395		NQO1	DrugBank	DrugHasTarget	DB02395	P15559
drugbank.DB02396		MB	DrugBank	DrugHasTarget	DB02396	P02144
drugbank.DB02398		PLAU	DrugBank	DrugHasTarget	DB02398	P00749
drugbank.DB02399			DrugBank	DrugHasTarget	DB02399	P32170
drugbank.DB02400		NQO1	DrugBank	DrugHasTarget	DB02400	P15559
drugbank.DB02401			DrugBank	DrugHasTarget	DB02401	Q27743
drugbank.DB02401		LDHB	DrugBank	DrugHasTarget	DB02401	P07195
drugbank.DB02402			DrugBank	DrugHasTarget	DB02402	P22906
drugbank.DB02402		DHFR2	DrugBank	DrugHasTarget	DB02402	Q86XF0
drugbank.DB02403			DrugBank	DrugHasTarget	DB02403	P00720
drugbank.DB02404		ACHE	DrugBank	DrugHasTarget	DB02404	P22303
drugbank.DB02405		PAEP	DrugBank	DrugHasTarget	DB02405	P09466
drugbank.DB02406			DrugBank	DrugHasTarget	DB02406	P96965
drugbank.DB02407		CDK2	DrugBank	DrugHasTarget	DB02407	P24941
drugbank.DB02407		CCNA2	DrugBank	DrugHasTarget	DB02407	P20248
drugbank.DB02408			DrugBank	DrugHasTarget	DB02408	P0A079
drugbank.DB02408			DrugBank	DrugHasTarget	DB02408	P0A078
drugbank.DB02410			DrugBank	DrugHasTarget	DB02410	P94692
drugbank.DB02411			DrugBank	DrugHasTarget	DB02411	P03369
drugbank.DB02413			DrugBank	DrugHasTarget	DB02413	Q04095
drugbank.DB02414			DrugBank	DrugHasTarget	DB02414	P11797
drugbank.DB02415			DrugBank	DrugHasTarget	DB02415	P06971
drugbank.DB02415			DrugBank	DrugHasTarget	DB02415	P17315
drugbank.DB02415			DrugBank	DrugHasTarget	DB02415	Q9K597
drugbank.DB02418		UBE2D2	DrugBank	DrugHasTarget	DB02418	P62837
drugbank.DB02419		PPIA	DrugBank	DrugHasTarget	DB02419	P62937
drugbank.DB02420		PTPN1	DrugBank	DrugHasTarget	DB02420	P18031
drugbank.DB02421			DrugBank	DrugHasTarget	DB02421	P09147
drugbank.DB02422		MAN1B1	DrugBank	DrugHasTarget	DB02422	Q9UKM7
drugbank.DB02424		HSP90AB1	DrugBank	DrugHasTarget	DB02424	P08238
drugbank.DB02424		HSP90AA1	DrugBank	DrugHasTarget	DB02424	P07900
drugbank.DB02424	inhibitor	HSP90B1	DrugBank	DrugHasTarget	DB02424	P14625
drugbank.DB02425			DrugBank	DrugHasTarget	DB02425	P9WMC1
drugbank.DB02426		SLC25A4	DrugBank	DrugHasTarget	DB02426	P12235
drugbank.DB02427			DrugBank	DrugHasTarget	DB02427	P16184
drugbank.DB02427		DHFR	DrugBank	DrugHasTarget	DB02427	P00374
drugbank.DB02428			DrugBank	DrugHasTarget	DB02428	P04584
drugbank.DB02429		CA2	DrugBank	DrugHasTarget	DB02429	P00918
drugbank.DB02430			DrugBank	DrugHasTarget	DB02430	P36673
drugbank.DB02431			DrugBank	DrugHasTarget	DB02431	Q7SIB1
drugbank.DB02431			DrugBank	DrugHasTarget	DB02431	P26396
drugbank.DB02431			DrugBank	DrugHasTarget	DB02431	Q9X1B3
drugbank.DB02431			DrugBank	DrugHasTarget	DB02431	P27623
drugbank.DB02431			DrugBank	DrugHasTarget	DB02431	Q46893
drugbank.DB02431			DrugBank	DrugHasTarget	DB02431	P42216
drugbank.DB02431		UCK2	DrugBank	DrugHasTarget	DB02431	Q9BZX2
drugbank.DB02431			DrugBank	DrugHasTarget	DB02431	P0ABQ0
drugbank.DB02432		SRC	DrugBank	DrugHasTarget	DB02432	P12931
drugbank.DB02433			DrugBank	DrugHasTarget	DB02433	P0A716
drugbank.DB02433			DrugBank	DrugHasTarget	DB02433	O66496
drugbank.DB02434			DrugBank	DrugHasTarget	DB02434	P95468
drugbank.DB02435			DrugBank	DrugHasTarget	DB02435	P33038
drugbank.DB02435		PRSS1	DrugBank	DrugHasTarget	DB02435	P07477
drugbank.DB02436		PTPN1	DrugBank	DrugHasTarget	DB02436	P18031
drugbank.DB02437			DrugBank	DrugHasTarget	DB02437	P39377
drugbank.DB02437			DrugBank	DrugHasTarget	DB02437	P0A433
drugbank.DB02437			DrugBank	DrugHasTarget	DB02437	P08192
drugbank.DB02438			DrugBank	DrugHasTarget	DB02438	P15587
drugbank.DB02441			DrugBank	DrugHasTarget	DB02441	P28720
drugbank.DB02442			DrugBank	DrugHasTarget	DB02442	P00782
drugbank.DB02443			DrugBank	DrugHasTarget	DB02443	P07944
drugbank.DB02445		GNPDA1	DrugBank	DrugHasTarget	DB02445	P46926
drugbank.DB02445			DrugBank	DrugHasTarget	DB02445	P0A759
drugbank.DB02445			DrugBank	DrugHasTarget	DB02445	P17169
drugbank.DB02446			DrugBank	DrugHasTarget	DB02446	P17169
drugbank.DB02447		PYGM	DrugBank	DrugHasTarget	DB02447	P11217
drugbank.DB02448		PLA2G2A	DrugBank	DrugHasTarget	DB02448	P14555
drugbank.DB02448		PLA2G1B	DrugBank	DrugHasTarget	DB02448	P04054
drugbank.DB02448		PLA2G2E	DrugBank	DrugHasTarget	DB02448	Q9NZK7
drugbank.DB02449		MMP3	DrugBank	DrugHasTarget	DB02449	P08254
drugbank.DB02450			DrugBank	DrugHasTarget	DB02450	P52699
drugbank.DB02450			DrugBank	DrugHasTarget	DB02450	Q79MP6
drugbank.DB02451			DrugBank	DrugHasTarget	DB02451	Q5SJ79
drugbank.DB02451			DrugBank	DrugHasTarget	DB02451	Q5SJ80
drugbank.DB02451			DrugBank	DrugHasTarget	DB02451	P82543
drugbank.DB02451		RHO	DrugBank	DrugHasTarget	DB02451	P08100
drugbank.DB02451		AQP1	DrugBank	DrugHasTarget	DB02451	P29972
drugbank.DB02451		CLPS	DrugBank	DrugHasTarget	DB02451	P04118
drugbank.DB02451		PNLIP	DrugBank	DrugHasTarget	DB02451	P16233
drugbank.DB02451			DrugBank	DrugHasTarget	DB02451	Q56408
drugbank.DB02451			DrugBank	DrugHasTarget	DB02451	P98052
drugbank.DB02451		MIP	DrugBank	DrugHasTarget	DB02451	P30301
drugbank.DB02451			DrugBank	DrugHasTarget	DB02451	P09391
drugbank.DB02451		KCNJ3	DrugBank	DrugHasTarget	DB02451	P48549
drugbank.DB02451			DrugBank	DrugHasTarget	DB02451	Q146M9
drugbank.DB02451			DrugBank	DrugHasTarget	DB02451	P60063
drugbank.DB02452			DrugBank	DrugHasTarget	DB02452	Q9HU22
drugbank.DB02452			DrugBank	DrugHasTarget	DB02452	P61888
drugbank.DB02452			DrugBank	DrugHasTarget	DB02452	P03692
drugbank.DB02452			DrugBank	DrugHasTarget	DB02452	P26393
drugbank.DB02452		TK2	DrugBank	DrugHasTarget	DB02452	O00142
drugbank.DB02452			DrugBank	DrugHasTarget	DB02452	Q9PPP5
drugbank.DB02452			DrugBank	DrugHasTarget	DB02452	Q08698
drugbank.DB02452		TK1	DrugBank	DrugHasTarget	DB02452	P04183
drugbank.DB02452			DrugBank	DrugHasTarget	DB02452	P07071
drugbank.DB02452			DrugBank	DrugHasTarget	DB02452	P9WKE1
drugbank.DB02453			DrugBank	DrugHasTarget	DB02453	P08690
drugbank.DB02456			DrugBank	DrugHasTarget	DB02456	P0A6I0
drugbank.DB02457		LIPF	DrugBank	DrugHasTarget	DB02457	P07098
drugbank.DB02458		GSTM1	DrugBank	DrugHasTarget	DB02458	P09488
drugbank.DB02458		GSTM2	DrugBank	DrugHasTarget	DB02458	P28161
drugbank.DB02459		CFB	DrugBank	DrugHasTarget	DB02459	P00751
drugbank.DB02460			DrugBank	DrugHasTarget	DB02460	P21638
drugbank.DB02461			DrugBank	DrugHasTarget	DB02461	P0AE67
drugbank.DB02462		NOS2	DrugBank	DrugHasTarget	DB02462	P35228
drugbank.DB02463		PRSS1	DrugBank	DrugHasTarget	DB02463	P07477
drugbank.DB02464		PRSS2	DrugBank	DrugHasTarget	DB02464	P07478
drugbank.DB02464		PRSS1	DrugBank	DrugHasTarget	DB02464	P07477
drugbank.DB02465		FAAH	DrugBank	DrugHasTarget	DB02465	O00519
drugbank.DB02466		RARG	DrugBank	DrugHasTarget	DB02466	P13631
drugbank.DB02467			DrugBank	DrugHasTarget	DB02467	Q79G13
drugbank.DB02467		RAB5A	DrugBank	DrugHasTarget	DB02467	P20339
drugbank.DB02467			DrugBank	DrugHasTarget	DB02467	Q54331
drugbank.DB02467			DrugBank	DrugHasTarget	DB02467	P22364
drugbank.DB02467			DrugBank	DrugHasTarget	DB02467	P80561
drugbank.DB02467			DrugBank	DrugHasTarget	DB02467	P0A884
drugbank.DB02468		HMOX1	DrugBank	DrugHasTarget	DB02468	P09601
drugbank.DB02469			DrugBank	DrugHasTarget	DB02469	P30920
drugbank.DB02470			DrugBank	DrugHasTarget	DB02470	Q9HVZ0
drugbank.DB02471		LCT	DrugBank	DrugHasTarget	DB02471	P09848
drugbank.DB02471		PYGM	DrugBank	DrugHasTarget	DB02471	P11217
drugbank.DB02471		LCTL	DrugBank	DrugHasTarget	DB02471	Q6UWM7
drugbank.DB02472		ADA	DrugBank	DrugHasTarget	DB02472	P00813
drugbank.DB02473		PLAU	DrugBank	DrugHasTarget	DB02473	P00749
drugbank.DB02474			DrugBank	DrugHasTarget	DB02474	P01556
drugbank.DB02475			DrugBank	DrugHasTarget	DB02475	Q05581
drugbank.DB02477			DrugBank	DrugHasTarget	DB02477	P30418
drugbank.DB02479		CA2	DrugBank	DrugHasTarget	DB02479	P00918
drugbank.DB02480			DrugBank	DrugHasTarget	DB02480	Q46822
drugbank.DB02481		ADH1B	DrugBank	DrugHasTarget	DB02481	P00325
drugbank.DB02482		RHO	DrugBank	DrugHasTarget	DB02482	P08100
drugbank.DB02482		PRKACA	DrugBank	DrugHasTarget	DB02482	P17612
drugbank.DB02482		PRKACB	DrugBank	DrugHasTarget	DB02482	P22694
drugbank.DB02482		CDK7	DrugBank	DrugHasTarget	DB02482	P50613
drugbank.DB02482			DrugBank	DrugHasTarget	DB02482	P97084
drugbank.DB02482		S100A11	DrugBank	DrugHasTarget	DB02482	P31949
drugbank.DB02482		MAPK12	DrugBank	DrugHasTarget	DB02482	P53778
drugbank.DB02482		PRKCQ	DrugBank	DrugHasTarget	DB02482	Q04759
drugbank.DB02482		AURKA	DrugBank	DrugHasTarget	DB02482	O14965
drugbank.DB02482		MAPK1	DrugBank	DrugHasTarget	DB02482	P28482
drugbank.DB02483		LDHA	DrugBank	DrugHasTarget	DB02483	P00338
drugbank.DB02483		BST1	DrugBank	DrugHasTarget	DB02483	Q10588
drugbank.DB02484			DrugBank	DrugHasTarget	DB02484	P27623
drugbank.DB02485		CMAS	DrugBank	DrugHasTarget	DB02485	Q8NFW8
drugbank.DB02486		GSTA1	DrugBank	DrugHasTarget	DB02486	P08263
drugbank.DB02486			DrugBank	DrugHasTarget	DB02486	P00720
drugbank.DB02489			DrugBank	DrugHasTarget	DB02489	P56740
drugbank.DB02490		CKM	DrugBank	DrugHasTarget	DB02490	P06732
drugbank.DB02491		FGFR2	DrugBank	DrugHasTarget	DB02491	P21802
drugbank.DB02492		MAN2A1	DrugBank	DrugHasTarget	DB02492	Q16706
drugbank.DB02493			DrugBank	DrugHasTarget	DB02493	P0A7D4
drugbank.DB02494			DrugBank	DrugHasTarget	DB02494	Q59771
drugbank.DB02494		RPL10L	DrugBank	DrugHasTarget	DB02494	Q96L21
drugbank.DB02494		RPL13A	DrugBank	DrugHasTarget	DB02494	P40429
drugbank.DB02494		RPL23	DrugBank	DrugHasTarget	DB02494	P62829
drugbank.DB02494		RPL15	DrugBank	DrugHasTarget	DB02494	P61313
drugbank.DB02494		RPL19	DrugBank	DrugHasTarget	DB02494	P84098
drugbank.DB02494		RPL23A	DrugBank	DrugHasTarget	DB02494	P62750
drugbank.DB02494		RSL24D1	DrugBank	DrugHasTarget	DB02494	Q9UHA3
drugbank.DB02494		RPL26L1	DrugBank	DrugHasTarget	DB02494	Q9UNX3
drugbank.DB02494		RPL8	DrugBank	DrugHasTarget	DB02494	P62917
drugbank.DB02494		RPL37	DrugBank	DrugHasTarget	DB02494	P61927
drugbank.DB02494		RPL3	DrugBank	DrugHasTarget	DB02494	P39023
drugbank.DB02494		RPL11	DrugBank	DrugHasTarget	DB02494	P62913
drugbank.DB02494		SNU13	DrugBank	DrugHasTarget	DB02494	P55769
drugbank.DB02494		CPA1	DrugBank	DrugHasTarget	DB02494	P15085
drugbank.DB02495			DrugBank	DrugHasTarget	DB02495	P03176
drugbank.DB02496			DrugBank	DrugHasTarget	DB02496	P45568
drugbank.DB02496			DrugBank	DrugHasTarget	DB02496	P0A794
drugbank.DB02497		ANXA5	DrugBank	DrugHasTarget	DB02497	P08758
drugbank.DB02498		PARP1	DrugBank	DrugHasTarget	DB02498	P09874
drugbank.DB02499		ARG1	DrugBank	DrugHasTarget	DB02499	P05089
drugbank.DB02500			DrugBank	DrugHasTarget	DB02500	P03176
drugbank.DB02501			DrugBank	DrugHasTarget	DB02501	P76216
drugbank.DB02503			DrugBank	DrugHasTarget	DB02503	P00811
drugbank.DB02504		PLA2G2A	DrugBank	DrugHasTarget	DB02504	P14555
drugbank.DB02505			DrugBank	DrugHasTarget	DB02505	P46925
drugbank.DB02506		PPP1CA	DrugBank	DrugHasTarget	DB02506	P62136
drugbank.DB02506		PPP2R1A	DrugBank	DrugHasTarget	DB02506	P30153
